,id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small,geometry,high_impact/area,low_impact/area
50,27685,2.0,2.0,0.0,78.0,75.0,0,1.0,0,19.411563,-99.162724,06760,roma sur,4499040.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,57680.0,4.49904,0.05768,POINT (-99.162724 19.411563),113.71224099231829,506.603559999587
51,8407,3.0,5.0,4.0,480.0,601.0,20,3.0,20,19.340399,-99.25493,01810,villa verdún,14900000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31041.666666666668,14.9,0.0310416666666666,POINT (-99.25493 19.340399),5.160600465749055,19.28434910885173
52,27985,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2096319.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32754.99640625,2.09631977,0.03275499640625,POINT (-99.115316 19.404184),64.26647152586267,170.58967809438545
53,26297,3.0,2.0,0.0,142.0,93.0,0,1.0,0,19.380725,-99.159091,06760,roma sur,5520160.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,38874.366197183095,5.52016,0.0388743661971831,POINT (-99.159091 19.380725),77.52857539828607,399.08512652987184
54,26047,2.0,2.0,0.0,63.0,63.0,1,1.0,1,19.397645,-99.157611,03020,narvarte poniente,3166000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,50253.968253968254,3.166,0.0502539682539682,POINT (-99.157611 19.397645),77.52857539828607,399.08512652987184
55,26049,2.0,2.0,0.0,76.0,76.0,0,1.0,0,19.384951,-99.182208,03710,ciudad de los deportes,3788000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49842.10526315789,3.788,0.0498421052631578,POINT (-99.182208 19.384951),48.962804073661566,245.73207294468898
56,28165,2.0,2.0,0.0,123.0,123.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,4607600.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,37460.16260162602,4.6076,0.037460162601626,POINT (-99.30038 19.366061),17.794848178883544,131.16901190373548
57,25532,2.0,2.0,0.0,83.0,77.0,1,1.0,1,19.385737,-99.180502,03840,ampliación nápoles,5100000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,61445.78313253012,5.1,0.0614457831325301,POINT (-99.180502 19.385737),65.65935376421085,346.20386530220264
58,7931,2.0,1.0,0.0,57.0,57.0,23,1.0,23,19.450668,-99.18596,11440,san juanico,2336000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,40982.45614035088,2.336,0.0409824561403508,POINT (-99.18596 19.450668),71.955616229407,189.6504613798324
59,25568,2.0,2.0,0.0,92.0,88.0,1,1.0,1,19.385737,-99.180502,03840,ampliación nápoles,4700000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,51086.95652173913,4.7,0.0510869565217391,POINT (-99.180502 19.385737),65.65935376421085,346.20386530220264
60,26044,2.0,2.0,0.0,71.0,64.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3267680.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,46023.66197183099,3.26768,0.0460236619718309,POINT (-99.141016 19.385581),58.59061738441014,309.2282584177202
61,27824,2.0,2.0,0.0,65.0,65.0,2,1.0,2,19.392885,-99.158203,03020,narvarte poniente,3509700.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,53995.38461538462,3.5097,0.0539953846153846,POINT (-99.158203 19.392885),77.52857539828607,399.08512652987184
62,131,2.0,2.0,0.0,66.0,66.0,0,1.0,0,19.3772357,-99.169712,03100,del valle centro,4773737.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,72329.34848484848,4.773737,0.0723293484848484,POINT (-99.169712 19.3772357),61.14750835457885,359.2416115831507
63,5496,3.0,2.0,1.0,174.0,174.0,28,1.0,28,19.377513,-99.1652,03100,del valle centro,5300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30459.77011494253,5.3,0.0304597701149425,POINT (-99.1652 19.377513),61.14750835457885,359.2416115831507
64,6137,3.0,2.0,1.0,200.0,200.0,11,1.0,11,19.432969,-99.18181,11520,granada,8350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,41750.0,8.35,0.04175,POINT (-99.18181 19.432969),50.15593788624832,310.42164165684557
65,9103,3.0,1.0,0.0,150.0,245.0,1,3.0,1,19.421921,-99.10448,15900,jardín balbuena,5300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,35333.333333333336,5.3,0.0353333333333333,POINT (-99.10448 19.421921),38.623485278674586,174.74728666101345
66,27943,2.0,2.0,0.0,63.0,63.0,3,1.0,3,19.448956,-99.15711,06400,santa maría la ribera,2944300.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46734.92063492064,2.9443,0.0467349206349206,POINT (-99.15711 19.448956),80.34145869652822,370.7028234332203
67,25756,2.0,2.0,0.0,77.0,77.0,0,1.0,0,19.445419,-99.171396,11330,,3375138.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,43832.96103896104,3.375138,0.043832961038961,POINT (-99.171396 19.445419),108.84915520568498,275.1938673146863
68,25762,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2884500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45070.3125,2.8845,0.0450703125,POINT (-99.30038 19.366061),17.794848178883544,131.16901190373548
69,13864,2.0,2.0,0.0,69.0,69.0,45,1.0,45,19.3619234,-99.1565773,03340,general pedro maria anaya,2795000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,40507.24637681159,2.795,0.0405072463768115,POINT (-99.1565773 19.3619234),40.989819940632614,135.99226719886965
70,26566,3.0,3.0,0.0,144.0,144.0,5,1.0,5,19.364359,-99.153353,03300,,4895000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,33993.055555555555,4.895,0.0339930555555555,POINT (-99.153353 19.364359),58.277273873852444,230.4653532881147
71,27914,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2089016.16,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32640.8775,2.08901616,0.0326408775,POINT (-99.115316 19.404184),64.26647152586267,170.58967809438545
72,26101,1.0,1.0,0.0,30.0,30.0,0,1.0,0,19.449422,-99.133193,06200,morelos,1634580.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54486.0,1.63458,0.054486,POINT (-99.133193 19.449422),113.9152933872184,453.71888380655105
73,28118,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2131806.92,False,False,False,True,False,False,False,True,False,False,True,False,True,False,33838.20507936508,2.13180692,0.033838205079365,POINT (-99.115316 19.404184),64.26647152586267,170.58967809438545
74,1187,2.0,1.0,0.0,71.0,71.0,2,1.0,2,19.376537,-99.19143,03910,mixcoac,3829750.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53940.140845070426,3.82975,0.0539401408450704,POINT (-99.19143 19.376537),104.13570728357938,306.18161761095894
75,28115,1.0,1.0,0.0,40.0,40.0,0,1.0,0,19.42064,-99.172411,06700,roma norte,4708000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,117700.0,4.708,0.1177,POINT (-99.172411 19.42064),113.71224099231829,506.603559999587
76,26728,3.0,2.0,0.0,98.0,88.0,0,1.0,0,19.44706,-99.194414,06760,roma sur,5386760.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54966.93877551021,5.38676,0.0549669387755102,POINT (-99.194414 19.44706),52.994690155009174,168.88417741706218
77,26909,3.0,2.0,0.0,189.0,103.0,0,1.0,0,19.402257,-99.184765,06760,roma sur,8359600.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,44230.68783068783,8.3596,0.0442306878306878,POINT (-99.184765 19.402257),248.63061856217973,450.76161762227247
78,28122,2.0,2.0,0.0,64.0,64.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2106849.77,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32919.52765625,2.10684977,0.03291952765625,POINT (-99.115316 19.404184),64.26647152586267,170.58967809438545
79,6850,2.0,2.0,0.0,113.0,113.0,42,1.0,42,19.389316,-99.1802,03810,napoles,5900000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,52212.38938053097,5.9,0.0522123893805309,POINT (-99.1802 19.389316),81.82351915061732,538.8977114358983
80,27517,2.0,2.0,0.0,92.0,92.0,3,1.0,3,19.35585,-99.297037,05370,las tinajas,8289000.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,90097.82608695651,8.289,0.0900978260869565,POINT (-99.297037 19.35585),17.794848178883544,131.16901190373548
81,7796,2.0,1.0,0.0,56.0,56.0,9,1.0,9,19.45684,-99.18848,11410,tacuba,1935000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34553.57142857143,1.935,0.0345535714285714,POINT (-99.18848 19.45684),226.87183508971572,378.68600383933483
82,26457,2.0,2.0,0.0,89.0,89.0,2,1.0,2,19.372652,-99.189456,03100,del valle centro,4880000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54831.4606741573,4.88,0.0548314606741573,POINT (-99.189456 19.372652),104.13570728357938,306.18161761095894
83,38532,2.0,1.0,0.0,70.0,70.0,1,1.0,1,19.342406,-99.146658,04370,atlántida,3700000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,52857.142857142855,3.7,0.0528571428571428,POINT (-99.146658 19.342406),36.197891206724414,158.65018603175784
84,25678,2.0,2.0,0.0,127.0,127.0,2,1.0,2,19.387925,-99.182304,03810,nápoles,4839300.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,38104.72440944882,4.8393,0.0381047244094488,POINT (-99.182304 19.387925),75.97036113992718,304.38372793914624
85,1122,2.0,2.0,0.0,89.0,89.0,2,1.0,2,19.4282707927,-99.1701408259,06500,cuauhtémoc,6834750.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,76794.94382022473,6.83475,0.0767949438202247,POINT (-99.1701408259 19.4282707927),64.50432523333873,407.2013130368917
86,27784,2.0,2.0,0.0,99.0,90.0,0,1.0,0,19.407117,-99.159436,06760,roma sur,6384000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,64484.84848484849,6.384,0.0644848484848484,POINT (-99.159436 19.407117),84.22500479760824,331.62565489782344
87,10772,2.0,2.0,0.0,84.0,84.0,10,1.0,10,19.366941,-99.171389,03104,del valle sur,4120000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49047.619047619046,4.12,0.049047619047619,POINT (-99.171389 19.366941),61.14750835457885,359.2416115831507
88,5837,4.0,4.0,1.0,267.0,580.0,4,3.0,4,19.396205,-99.23918,11920,real de las lomas,1850000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6928.838951310861,1.85,0.0069288389513108,POINT (-99.23918 19.396205),1.289018965999675,12.632385866796815
89,21132,2.0,2.0,0.0,157.0,157.0,2022,1.0,0,19.4109214,-99.1651806,06700,roma norte,6681740.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42558.85350318471,6.68174,0.0425588535031847,POINT (-99.1651806 19.4109214),113.71224099231829,506.603559999587
90,27683,1.0,1.0,0.0,29.0,29.0,0,1.0,0,19.449422,-99.133193,06200,morelos,1629100.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,56175.86206896552,1.6291,0.0561758620689655,POINT (-99.133193 19.449422),113.9152933872184,453.71888380655105
91,25680,2.0,2.0,0.0,102.0,102.0,2,1.0,2,19.363676,-99.164867,03300,portales sur,3708600.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,36358.82352941176,3.7086,0.0363588235294117,POINT (-99.164867 19.363676),56.61209517789168,313.43769769222956
92,26322,3.0,2.0,0.0,119.0,119.0,0,1.0,0,19.346008,-99.21422,01790,lomas de los ángeles del pueblo tetelpan,5401300.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45389.0756302521,5.4013,0.0453890756302521,POINT (-99.21422 19.346008),9.67832779415762,39.70596018115946
93,27359,2.0,2.0,0.0,98.0,94.0,0,1.0,0,19.405875,-99.166248,06760,roma sur,5645911.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,57611.33673469388,5.645911,0.0576113367346938,POINT (-99.166248 19.405875),84.22500479760824,331.62565489782344
94,1521,4.0,4.0,1.0,1000.0,1000.0,1,3.0,1,19.404123,-99.246025,11700,bosque de las lomas,2300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2300.0,2.3,0.0023,POINT (-99.246025 19.404123),4.506012260259317,24.688403308311557
95,27402,2.0,2.0,0.0,109.0,109.0,3,1.0,3,19.342644,-99.225994,01700,tetelpan,5275300.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,48397.247706422015,5.2753,0.048397247706422,POINT (-99.225994 19.342644),12.186535520432885,45.781849657842464
96,27764,2.0,2.0,0.0,90.0,90.0,3,1.0,3,19.448956,-99.15711,06400,santa maría la ribera,3695300.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,41058.88888888889,3.6953,0.0410588888888888,POINT (-99.15711 19.448956),80.34145869652822,370.7028234332203
97,25829,2.0,2.0,0.0,92.0,92.0,3,1.0,3,19.448956,-99.15711,06400,santa maría la ribera,5256800.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,57139.13043478261,5.2568,0.0571391304347826,POINT (-99.15711 19.448956),80.34145869652822,370.7028234332203
98,25926,2.0,2.0,0.0,81.0,76.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,5172940.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,63863.456790123455,5.17294,0.0638634567901234,POINT (-99.167361 19.410928),90.61269196516918,403.2212656263627
99,12684,2.0,1.0,0.0,101.0,101.0,1,1.0,1,19.358056,-99.254952,15000,santa lucia,2200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21782.178217821784,2.2,0.0217821782178217,POINT (-99.254952 19.358056),22.62392331716052,62.50338136774856
100,13170,2.0,2.0,0.0,90.0,90.0,6,1.0,6,19.415501,-99.179209,06140,condesa,5763000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64033.333333333336,5.763,0.0640333333333333,POINT (-99.179209 19.415501),69.71214074935426,310.1229319050221
101,9749,2.0,2.0,1.0,89.0,89.0,9,1.0,9,19.355282,-99.287193,05330,ampliación memetla,3995000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44887.6404494382,3.995,0.0448876404494382,POINT (-99.287193 19.355282),2.3118803201217135,9.247521280486854
102,27920,2.0,1.0,0.0,65.0,65.0,0,1.0,0,19.46821,-99.146039,07790,vallejo poniente,2917200.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,44880.0,2.9172,0.04488,POINT (-99.146039 19.46821),76.41429069537264,305.65716278149057
103,6834,2.0,2.0,0.0,110.0,110.0,2,1.0,2,19.356751,-99.29621,05000,cuajimalpa,4200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,38181.81818181818,4.2,0.0381818181818181,POINT (-99.29621 19.356751),18.442699675238902,102.18252522767499
104,194,3.0,2.0,1.0,141.0,141.0,8,1.0,8,19.3905107,-99.1620263,03020 ,del valle norte,7650000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,54255.31914893617,7.65,0.0542553191489361,POINT (-99.1620263 19.3905107),48.98704854313652,337.8701999012283
105,10050,2.0,2.0,1.0,85.0,85.0,7,1.0,7,19.337398,-99.13139,04400,petrolera taxqueña,3800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44705.882352941175,3.8,0.0447058823529411,POINT (-99.13139 19.337398),24.926351063819332,91.50814786516224
106,32419,2.0,2.0,0.0,78.0,78.0,0,1.0,0,19.3953389685,-99.1429442235,03400,álamos,3330500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42698.717948717946,3.3305,0.0426987179487179,POINT (-99.1429442235 19.3953389685),72.81054356101315,299.3792016086361
108,26102,2.0,2.0,0.0,104.0,104.0,0,1.0,0,19.443067,-99.202949,11529,,7082800.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,68103.84615384616,7.0828,0.0681038461538461,POINT (-99.202949 19.443067),46.99495649501942,227.23443669944686
109,25681,2.0,2.0,0.0,65.0,65.0,0,1.0,0,19.363294,-99.14709,03300,portales sur,3200000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,49230.769230769234,3.2,0.0492307692307692,POINT (-99.14709 19.363294),58.277273873852444,230.4653532881147
110,14052,2.0,2.0,0.0,110.0,110.0,2,1.0,2,19.396277,-99.163719,03103,del valle norte,5200000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,47272.72727272727,5.2,0.0472727272727272,POINT (-99.163719 19.396277),48.98704854313652,337.8701999012283
111,11423,4.0,5.0,0.0,550.0,800.0,1,3.0,1,19.328968,-99.223417,10200,san jerónimo lídice,19950000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36272.72727272727,19.95,0.0362727272727272,POINT (-99.223417 19.328968),10.701695487172413,63.47900118167487
112,2737,2.0,2.0,0.0,120.0,120.0,9,1.0,9,19.411904,-99.17282,06140,condesa,5800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48333.333333333336,5.8,0.0483333333333333,POINT (-99.17282 19.411904),90.61269196516918,403.2212656263627
113,37421,1.0,1.0,0.0,82.0,82.0,1,1.0,1,19.39284,-99.167865,03103,del valle norte,4500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,54878.04878048781,4.5,0.0548780487804878,POINT (-99.167865 19.39284),48.98704854313652,337.8701999012283
114,2320,4.0,2.0,1.0,340.0,340.0,42,1.0,42,19.435408,-99.18737,11560,polanco v sección,17000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,50000.0,17.0,0.05,POINT (-99.18737 19.435408),50.15593788624832,310.42164165684557
115,25521,2.0,2.0,0.0,75.0,75.0,1,1.0,1,19.397645,-99.157611,03020,narvarte poniente,3482000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,46426.66666666666,3.482,0.0464266666666666,POINT (-99.157611 19.397645),77.52857539828607,399.08512652987184
116,26339,2.0,2.0,0.0,69.0,69.0,9,1.0,9,19.380678,-99.192072,03700,,3250000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,47101.44927536232,3.25,0.0471014492753623,POINT (-99.192072 19.380678),44.43817386279411,165.44673961224882
117,782,2.0,2.0,0.0,156.0,156.0,2,1.0,2,19.435277,-99.208838,11510,polanco i sección,12896000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82666.66666666667,12.896,0.0826666666666666,POINT (-99.208838 19.435277),41.67810401121302,277.4298221204409
118,27465,1.0,1.0,0.0,27.0,27.0,0,1.0,0,19.449422,-99.133193,06200,morelos,1430520.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,52982.22222222222,1.43052,0.0529822222222222,POINT (-99.133193 19.449422),113.9152933872184,453.71888380655105
119,27464,2.0,2.0,0.0,59.0,59.0,0,1.0,0,19.449422,-99.133193,06200,morelos,3230820.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54759.661016949154,3.23082,0.0547596610169491,POINT (-99.133193 19.449422),113.9152933872184,453.71888380655105
120,38788,2.0,2.0,0.0,81.0,81.0,1,1.0,1,19.444386,-99.177208,11320,anáhuac i sección,4040000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49876.54320987655,4.04,0.0498765432098765,POINT (-99.177208 19.444386),86.84922334757302,263.88327321538543
121,4776,2.0,2.0,0.0,123.0,123.0,55,1.0,55,19.336639,-99.199051,01090,la otra banda,3750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30487.80487804878,3.75,0.0304878048780487,POINT (-99.199051 19.336639),49.721829284455374,208.0273592856993
122,1390,2.0,2.0,0.0,77.0,77.0,2,1.0,2,19.42234,-99.164163,06700,roma norte,5440000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70649.35064935064,5.44,0.0706493506493506,POINT (-99.164163 19.42234),113.71224099231829,506.603559999587
123,28637,2.0,2.0,0.0,74.0,74.0,0,1.0,0,19.3878022,-99.1390873,03430,josefa ortiz de domínguez,3131631.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42319.33783783784,3.131631,0.0423193378378378,POINT (-99.1390873 19.3878022),95.07416827122513,256.2168263580474
124,25701,2.0,2.0,0.0,74.0,74.0,11,1.0,11,19.36504,-99.145464,03300,,2795000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,37770.27027027027,2.795,0.0377702702702702,POINT (-99.145464 19.36504),59.201418210665366,245.89196646043763
125,28077,2.0,2.0,0.0,87.0,79.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3979040.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45736.09195402299,3.97904,0.0457360919540229,POINT (-99.141016 19.385581),58.59061738441014,309.2282584177202
126,26338,3.0,2.0,0.0,147.0,147.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,5089500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,34622.448979591834,5.0895,0.0346224489795918,POINT (-99.30038 19.366061),17.794848178883544,131.16901190373548
127,26337,2.0,2.0,0.0,97.0,92.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,5831750.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,60121.13402061856,5.83175,0.0601211340206185,POINT (-99.167361 19.410928),90.61269196516918,403.2212656263627
128,25772,3.0,2.0,0.0,136.0,136.0,0,1.0,0,19.395863,-99.181256,03103,,7677000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,56448.52941176471,7.677,0.0564485294117647,POINT (-99.181256 19.395863),75.97036113992718,304.38372793914624
129,25682,2.0,3.0,0.0,155.0,111.0,0,1.0,0,19.399236,-99.179318,11800,escandón i sección,7820000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,50451.6129032258,7.82,0.0504516129032258,POINT (-99.179318 19.399236),56.89032572311157,210.33268690058918
130,38527,2.0,1.0,0.0,53.0,53.0,0,1.0,0,19.3270887,-99.172501,04369,pedregal de santo domingo,1987500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37500.0,1.9875,0.0375,POINT (-99.172501 19.3270887),44.54550058892277,189.72450250829104
131,9048,2.0,1.0,0.0,53.0,53.0,15,1.0,15,19.408176,-99.146761,06720,doctores,1766000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33320.75471698113,1.766,0.0333207547169811,POINT (-99.146761 19.408176),194.8891478951762,765.0499796208497
132,2477,4.0,3.0,1.0,355.0,260.0,2,3.0,2,19.219555,-99.207392,14700,santo tomas ajusco,3995000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11253.521126760565,3.995,0.0112535211267605,POINT (-99.207392 19.219555),8.014587863500386,32.40681179589287
133,10541,2.0,1.0,0.0,55.0,55.0,10,1.0,10,19.454998,-99.195821,11410,legaria,2350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42727.27272727273,2.35,0.0427272727272727,POINT (-99.195821 19.454998),99.73489258585587,245.5971729926701
134,37749,2.0,1.0,0.0,57.0,57.0,16,1.0,16,19.402344,-99.13877,03400,álamos,2230000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39122.80701754386,2.23,0.0391228070175438,POINT (-99.13877 19.402344),72.81054356101315,299.3792016086361
135,26427,2.0,2.0,0.0,102.0,102.0,3,1.0,3,19.35585,-99.297037,05370,las tinajas,8445000.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,82794.11764705883,8.445,0.0827941176470588,POINT (-99.297037 19.35585),17.794848178883544,131.16901190373548
136,28072,2.0,2.0,0.0,64.0,64.0,2,1.0,2,19.339047,-99.236538,01700,tetelpan,3245200.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50706.25,3.2452,0.05070625,POINT (-99.236538 19.339047),12.186535520432885,45.781849657842464
137,38716,2.0,1.0,0.0,60.0,60.0,1,1.0,1,19.342406,-99.146658,04040,parque san andrés,3500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58333.333333333336,3.5,0.0583333333333333,POINT (-99.146658 19.342406),36.197891206724414,158.65018603175784
138,6935,1.0,1.0,0.0,46.0,46.0,3,1.0,3,19.436822,-99.16202,06470,san rafael,2750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59782.608695652176,2.75,0.0597826086956521,POINT (-99.16202 19.436822),60.759839216700364,309.5125986861572
139,26916,2.0,2.0,0.0,131.0,131.0,2,1.0,2,19.372652,-99.189456,03100,del valle centro,6040000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,46106.87022900763,6.04,0.0461068702290076,POINT (-99.189456 19.372652),104.13570728357938,306.18161761095894
140,3705,5.0,5.0,0.0,313.0,388.0,1,3.0,1,19.281336,-99.13243,16010,bosque residencial del sur,9200000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29392.97124600639,9.2,0.0293929712460063,POINT (-99.13243 19.281336),9.038551494813182,59.16142796604992
141,38528,3.0,3.0,1.0,280.0,280.0,18,1.0,18,19.3872656,-99.2442735,,lomas de bezares,13000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46428.57142857143,13.0,0.0464285714285714,POINT (-99.2442735 19.3872656),3.5497903042972148,22.1055123494872
142,28079,2.0,2.0,0.0,72.0,72.0,2,1.0,2,19.363676,-99.164867,03300,portales sur,2957500.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,41076.38888888889,2.9575,0.0410763888888888,POINT (-99.164867 19.363676),56.61209517789168,313.43769769222956
143,3908,2.0,2.0,0.0,125.0,125.0,13,1.0,13,19.416019,-99.175543,06140,condesa,6649000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53192.0,6.649,0.053192,POINT (-99.175543 19.416019),69.71214074935426,310.1229319050221
144,27467,2.0,2.0,0.0,81.0,81.0,0,1.0,0,19.360541,-99.153569,03300,portales sur,3778950.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46653.7037037037,3.77895,0.0466537037037037,POINT (-99.153569 19.360541),58.277273873852444,230.4653532881147
145,28076,2.0,2.0,0.0,78.0,78.0,2,1.0,2,19.363676,-99.164867,03300,portales sur,2761500.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,35403.84615384616,2.7615,0.0354038461538461,POINT (-99.164867 19.363676),56.61209517789168,313.43769769222956
146,9609,3.0,2.0,0.0,95.0,95.0,1,1.0,1,19.38899,-99.14955,03020,narvarte oriente,5524000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58147.36842105263,5.524,0.0581473684210526,POINT (-99.14955 19.38899),55.12815972278842,323.09195996684616
147,26121,2.0,2.0,0.0,81.0,76.0,0,1.0,0,19.388822,-99.17489,03100,del valle centro,4651500.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,57425.92592592593,4.6515,0.0574259259259259,POINT (-99.17489 19.388822),65.65935376421085,346.20386530220264
148,27468,2.0,2.0,0.0,74.0,67.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3616500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,48871.62162162162,3.6165,0.0488716216216216,POINT (-99.141016 19.385581),58.59061738441014,309.2282584177202
149,27615,2.0,1.0,0.0,92.0,78.0,0,1.0,0,19.399469,-99.186404,11800,escandón i sección,3484778.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,37878.02173913043,3.484778,0.0378780217391304,POINT (-99.186404 19.399469),248.63061856217973,450.76161762227247
