id,bedrooms,bathrooms,half_bathrooms,lot_size,construction_size,age,property_type_id_id,real_age,latitude,longitude,postal_code,settlement,price,balcony,water strorage,air_conditioning,pool,furniture,accasible_for_handicap,first_floor,security,parking_space,kitchen,garden,roof_Garden,service_room,gated_community,price_per_area,price_small,price_per_area_small
26339,2.0,2.0,0.0,69.0,69.0,9,1.0,9,19.380678,-99.192072,03700,,3250000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,47101.44927536232,3.25,0.04710144927536232
782,2.0,2.0,0.0,156.0,156.0,2,1.0,2,19.435277,-99.208838,11510,polanco i sección,12896000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,82666.66666666667,12.896,0.08266666666666667
27465,1.0,1.0,0.0,27.0,27.0,0,1.0,0,19.449422,-99.133193,06200,morelos,1430520.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,52982.22222222222,1.43052,0.05298222222222222
27464,2.0,2.0,0.0,59.0,59.0,0,1.0,0,19.449422,-99.133193,06200,morelos,3230820.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,54759.661016949154,3.23082,0.05475966101694915
38788,2.0,2.0,0.0,81.0,81.0,1,1.0,1,19.444386,-99.177208,11320,anáhuac i sección,4040000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,49876.543209876545,4.04,0.04987654320987654
4776,2.0,2.0,0.0,123.0,123.0,55,1.0,55,19.336639,-99.199051,01090,la otra banda,3750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30487.80487804878,3.75,0.03048780487804878
1390,2.0,2.0,0.0,77.0,77.0,2,1.0,2,19.42234,-99.164163,06700,roma norte,5440000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70649.35064935064,5.44,0.07064935064935064
28637,2.0,2.0,0.0,74.0,74.0,0,1.0,0,19.3878022,-99.1390873,03430,josefa ortiz de domínguez,3131631.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42319.33783783784,3.131631,0.04231933783783784
25701,2.0,2.0,0.0,74.0,74.0,11,1.0,11,19.36504,-99.145464,03300,,2795000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,37770.27027027027,2.795,0.03777027027027027
28077,2.0,2.0,0.0,87.0,79.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3979040.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45736.09195402299,3.97904,0.045736091954022985
26338,3.0,2.0,0.0,147.0,147.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,5089500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,34622.448979591834,5.0895,0.03462244897959183
26337,2.0,2.0,0.0,97.0,92.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,5831750.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,60121.134020618556,5.83175,0.060121134020618555
25772,3.0,2.0,0.0,136.0,136.0,0,1.0,0,19.395863,-99.181256,03103,,7677000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,56448.529411764706,7.677,0.0564485294117647
25682,2.0,3.0,0.0,155.0,111.0,0,1.0,0,19.399236,-99.179318,11800,escandón i sección,7820000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,50451.6129032258,7.82,0.050451612903225806
38527,2.0,1.0,0.0,53.0,53.0,0,1.0,0,19.3270887,-99.172501,04369,pedregal de santo domingo,1987500.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37500.0,1.9875,0.0375
9048,2.0,1.0,0.0,53.0,53.0,15,1.0,15,19.408176,-99.146761,06720,doctores,1766000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,33320.75471698113,1.766,0.03332075471698113
2477,4.0,3.0,1.0,355.0,260.0,2,3.0,2,19.219555,-99.207392,14700,santo tomas ajusco,3995000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11253.521126760563,3.995,0.011253521126760563
10541,2.0,1.0,0.0,55.0,55.0,10,1.0,10,19.454998,-99.195821,11410,legaria,2350000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42727.27272727273,2.35,0.042727272727272725
37749,2.0,1.0,0.0,57.0,57.0,16,1.0,16,19.402344,-99.13877,03400,álamos,2230000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,39122.80701754386,2.23,0.039122807017543865
26427,2.0,2.0,0.0,102.0,102.0,3,1.0,3,19.35585,-99.297037,05370,las tinajas,8445000.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,82794.11764705883,8.445,0.08279411764705882
28072,2.0,2.0,0.0,64.0,64.0,2,1.0,2,19.339047,-99.236538,01700,tetelpan,3245200.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,50706.25,3.2452,0.05070625
38716,2.0,1.0,0.0,60.0,60.0,1,1.0,1,19.342406,-99.146658,04040,parque san andrés,3500000.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,58333.333333333336,3.5,0.058333333333333334
6935,1.0,1.0,0.0,46.0,46.0,3,1.0,3,19.436822,-99.16202,06470,san rafael,2750000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,59782.608695652176,2.75,0.059782608695652176
26916,2.0,2.0,0.0,131.0,131.0,2,1.0,2,19.372652,-99.189456,03100,del valle centro,6040000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,46106.87022900763,6.04,0.046106870229007633
3705,5.0,5.0,0.0,313.0,388.0,1,3.0,1,19.281336,-99.13243,16010,bosque residencial del sur,9200000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,29392.97124600639,9.2,0.02939297124600639
38528,3.0,3.0,1.0,280.0,280.0,18,1.0,18,19.3872656,-99.2442735,,lomas de bezares,13000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46428.57142857143,13.0,0.04642857142857143
28079,2.0,2.0,0.0,72.0,72.0,2,1.0,2,19.363676,-99.164867,03300,portales sur,2957500.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,41076.38888888889,2.9575,0.04107638888888889
3908,2.0,2.0,0.0,125.0,125.0,13,1.0,13,19.416019,-99.175543,06140,condesa,6649000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,53192.0,6.649,0.053192
27467,2.0,2.0,0.0,81.0,81.0,0,1.0,0,19.360541,-99.153569,03300,portales sur,3778950.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,46653.7037037037,3.77895,0.046653703703703704
28076,2.0,2.0,0.0,78.0,78.0,2,1.0,2,19.363676,-99.164867,03300,portales sur,2761500.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,35403.846153846156,2.7615,0.035403846153846154
9609,3.0,2.0,0.0,95.0,95.0,1,1.0,1,19.38899,-99.14955,03020,narvarte oriente,5524000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,58147.36842105263,5.524,0.058147368421052635
26121,2.0,2.0,0.0,81.0,76.0,0,1.0,0,19.388822,-99.17489,03100,del valle centro,4651500.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,57425.92592592593,4.6515,0.05742592592592593
27468,2.0,2.0,0.0,74.0,67.0,0,1.0,0,19.385581,-99.141016,03500,nativitas,3616500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,48871.62162162162,3.6165,0.04887162162162162
27615,2.0,1.0,0.0,92.0,78.0,0,1.0,0,19.399469,-99.186404,11800,escandón i sección,3484778.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,37878.02173913043,3.484778,0.037878021739130435
7683,2.0,2.0,0.0,152.0,445.0,30,3.0,30,19.311104,-99.10952,04930,cafetales,8550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56250.0,8.55,0.05625
27945,2.0,2.0,0.0,117.0,117.0,2,1.0,2,19.391526,-99.176015,03020,narvarte poniente,5760000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,49230.769230769234,5.76,0.04923076923076923
9428,2.0,1.0,0.0,54.0,54.0,2,1.0,2,19.447687,-99.103897,15300,5o tramo 20 de noviembre,2000000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,37037.03703703704,2.0,0.037037037037037035
11369,2.0,2.0,0.0,77.0,77.0,3,1.0,3,19.337489,-99.214422,01780,olivar de los padres,3550000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,46103.896103896106,3.55,0.046103896103896105
38370,3.0,2.0,0.0,124.0,124.0,40,1.0,40,19.320863,-99.142967,04620,pueblo de san pablo tepetlapa,4000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,32258.064516129034,4.0,0.03225806451612903
442,2.0,1.0,0.0,61.0,61.0,8,1.0,8,19.4523002,-99.1800202,11400,popotla,2295000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,37622.95081967213,2.295,0.03762295081967213
2885,4.0,4.0,1.0,509.0,509.0,1,1.0,1,19.376232,-99.2765,05100,lomas de vista hermosa,2600000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5108.055009823182,2.6,0.005108055009823182
13126,3.0,1.0,0.0,127.0,127.0,3,1.0,3,19.406119,-99.174494,06100,hipódromo,4800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,37795.27559055118,4.8,0.03779527559055118
25808,3.0,2.0,0.0,156.0,156.0,0,1.0,0,19.346008,-99.21422,01790,lomas de los ángeles del pueblo tetelpan,7138700.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45760.89743589744,7.1387,0.04576089743589744
5943,1.0,1.0,0.0,51.0,51.0,6,1.0,6,19.435207,-99.17482,11320,anáhuac i sección,2890000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,56666.666666666664,2.89,0.056666666666666664
561,2.0,2.0,0.0,158.0,158.0,0,1.0,0,19.364428,-99.1859182,03900,san josé insurgentes,8000000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50632.91139240506,8.0,0.05063291139240506
4412,3.0,2.0,0.0,244.0,244.0,32,1.0,32,19.362359,-99.171722,03240,acacias,6300000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,25819.67213114754,6.3,0.025819672131147543
26128,1.0,1.0,0.0,38.0,38.0,0,1.0,0,19.449422,-99.133193,06200,morelos,2128000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,56000.0,2.128,0.056
26758,2.0,2.0,0.0,108.0,108.0,1,1.0,1,19.337514,-99.200032,01090,tizapan,6219900.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,57591.666666666664,6.2199,0.057591666666666666
458,3.0,2.0,1.0,159.0,159.0,12,1.0,12,19.4107449,-99.1729043,06100,hipódromo,10900000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,68553.45911949685,10.9,0.06855345911949685
27689,2.0,2.0,0.0,83.0,76.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,5069400.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,61077.10843373494,5.0694,0.06107710843373494
27430,2.0,2.0,0.0,144.0,82.0,0,1.0,0,19.382807,-99.159135,03020,narvarte poniente,5965000.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,41423.61111111111,5.965,0.04142361111111111
25878,2.0,2.0,0.0,136.0,136.0,12,1.0,12,19.392329,-99.178211,03810,nápoles,6295000.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,46286.76470588235,6.295,0.04628676470588235
3687,3.0,3.0,0.0,175.0,175.0,5,1.0,5,19.437609,-99.204,11550,polanco iv sección,15000000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,85714.28571428571,15.0,0.08571428571428572
1506,2.0,2.0,0.0,65.0,65.0,1,1.0,1,19.484905,-99.17485,02020,santo tomas,2723058.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,41893.2,2.723058,0.0418932
10012,5.0,3.0,0.0,300.0,280.0,40,3.0,40,19.457617,-99.06943,07970,san juan de aragón iii sección,4800000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16000.0,4.8,0.016
25809,2.0,2.0,0.0,68.0,68.0,0,1.0,0,19.376648,-99.193626,03910,mixcoac,3042332.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,44740.17647058824,3.042332,0.044740176470588235
5024,2.0,2.0,0.0,78.0,78.0,1,1.0,1,19.361351,-99.152471,03300,portales norte,4760000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,61025.64102564102,4.76,0.06102564102564102
33261,3.0,2.0,1.0,174.0,174.0,22,1.0,22,19.4325203,-99.1965183,,polanco iii sección,17500000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,100574.71264367815,17.5,0.10057471264367815
2069,2.0,2.0,0.0,94.0,94.0,2,1.0,2,19.337027,-99.236081,01780,olivar de los padres,5171000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55010.63829787234,5.171,0.05501063829787234
17187,3.0,3.0,0.0,248.0,299.0,17,4.0,17,19.3639418,-99.2051309,01710,las águilas,9300000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,37500.0,9.3,0.0375
3965,2.0,2.0,0.0,87.0,87.0,6,1.0,6,19.338711,-99.23387,01700,tetelpan,4700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,54022.988505747126,4.7,0.054022988505747126
25898,2.0,2.0,0.0,81.0,76.0,0,1.0,0,19.388822,-99.17489,03100,del valle centro,4861500.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,60018.51851851852,4.8615,0.06001851851851852
613,1.0,1.0,0.0,32.0,32.0,1,1.0,1,19.421948,-99.16916,06700,roma norte,2752943.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,86029.46875,2.752943,0.08602946875
25810,2.0,2.0,0.0,64.0,64.0,2,1.0,2,19.392885,-99.158203,03020,narvarte poniente,3358800.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,52481.25,3.3588,0.05248125
11099,3.0,3.0,2.0,883.0,411.0,20,3.0,20,19.233945,-99.154583,16810,san andrés ahuayucan,3500000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,3963.7599093997733,3.5,0.003963759909399773
28131,2.0,2.0,0.0,63.0,63.0,0,1.0,0,19.404184,-99.115316,08400,granjas méxico,2058096.92,False,False,False,True,False,False,False,True,False,False,True,False,True,False,32668.205079365078,2.05809692,0.032668205079365076
26896,2.0,2.0,0.0,89.0,89.0,0,1.0,0,19.410928,-99.167361,06700,roma norte,7574580.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,85107.6404494382,7.57458,0.08510764044943821
26759,3.0,3.0,0.0,140.0,140.0,1,1.0,1,19.337514,-99.200032,01090,tizapan,8091900.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,57799.28571428572,8.0919,0.05779928571428572
12598,2.0,2.0,0.0,71.0,71.0,8,1.0,8,19.3618875,-99.1533999,03300,portales sur,3200000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,45070.42253521127,3.2,0.04507042253521127
25811,2.0,2.0,0.0,77.0,69.0,0,1.0,0,19.380725,-99.159091,03600,vértiz narvarte,3889997.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,50519.44155844156,3.889997,0.05051944155844156
6861,3.0,2.0,1.0,117.0,117.0,16,1.0,16,19.396636,-99.17288,03810,napoles,5700000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48717.94871794872,5.7,0.04871794871794872
31537,2.0,2.0,0.0,360.0,198.0,42,3.0,42,19.3920033921,-99.185557231,03800,san pedro de los pinos,12880000.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35777.77777777778,12.88,0.03577777777777778
38949,3.0,2.0,0.0,90.0,90.0,1,1.0,1,19.452607,-99.182098,11400,popotla,3950000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,43888.88888888889,3.95,0.043888888888888894
22769,2.0,2.0,0.0,81.0,81.0,2,1.0,2,19.379977,-99.160071,03100,del valle centro,4088088.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50470.22222222222,4.088088,0.05047022222222222
25533,2.0,2.0,0.0,93.0,93.0,1,1.0,1,19.385737,-99.180502,03840,ampliación nápoles,5086318.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,54691.591397849465,5.086318,0.054691591397849466
27478,2.0,2.0,0.0,77.0,73.0,0,1.0,0,19.433338,-99.166856,06500,,5016800.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,65153.246753246756,5.0168,0.06515324675324675
5187,4.0,3.0,3.0,288.0,547.0,51,3.0,51,19.43032,-99.17768,11590,anzures,24000000.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,83333.33333333333,24.0,0.08333333333333333
4330,3.0,3.0,1.0,192.0,192.0,1,1.0,1,19.333814,-99.204327,01080,progreso tizapan,11500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,59895.833333333336,11.5,0.059895833333333336
37689,2.0,2.0,0.0,105.0,105.0,15,1.0,15,19.385105,-99.1779,03710,ciudad de los deportes,4800000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45714.28571428572,4.8,0.045714285714285714
26134,2.0,3.0,0.0,151.0,109.0,0,1.0,0,19.399236,-99.179318,11800,escandón i sección,7650000.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,50662.25165562914,7.65,0.05066225165562914
37690,2.0,1.0,0.0,63.0,63.0,0,1.0,0,19.449533,-99.210109,53390 ,lomas de sotelo,2100000.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,33333.333333333336,2.1,0.03333333333333333
25935,2.0,2.0,0.0,83.0,83.0,0,1.0,0,19.443067,-99.202949,11529,,5974500.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,71981.92771084337,5.9745,0.07198192771084337
26845,2.0,2.0,0.0,78.0,75.0,0,1.0,0,19.411563,-99.162724,06760,roma sur,4492020.0,False,False,False,False,False,False,False,True,False,False,True,False,True,False,57590.0,4.49202,0.05759
2963,3.0,2.0,0.0,119.0,119.0,3,3.0,3,19.403187,-99.161859,06760,roma sur,8230000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,69159.66386554622,8.23,0.06915966386554621
31254,3.0,2.0,0.0,116.0,116.0,0,1.0,0,19.3764598,-99.1665221,03100,del valle sur,5291645.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,45617.629310344826,5.291645,0.045617629310344826
12772,1.0,1.0,0.0,58.0,58.0,17,1.0,17,19.38619,-99.192551,01180,carola,2800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,48275.862068965514,2.8,0.04827586206896552
5449,3.0,2.0,0.0,130.0,130.0,6,1.0,6,19.43082,-99.16782,06500,cuauhtémoc,7500000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,57692.307692307695,7.5,0.057692307692307696
27692,3.0,2.0,0.0,82.0,76.0,0,1.0,0,19.46821,-99.146039,07790,vallejo poniente,3694522.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,45055.14634146341,3.694522,0.04505514634146341
734,3.0,2.0,0.0,143.0,143.0,3,1.0,3,19.435287,-99.208844,11510,polanco i sección,13200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,92307.69230769231,13.2,0.09230769230769231
35910,2.0,2.0,0.0,70.0,70.0,0,1.0,0,19.4818571,-99.1955435,02470,ampliación petrolera,2773588.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39622.68571428571,2.773588,0.03962268571428571
3656,3.0,2.0,1.0,237.0,237.0,53,1.0,53,19.426213,-99.22348,11000,lomas de chapultepec vii sección,12800000.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,54008.4388185654,12.8,0.0540084388185654
28696,2.0,2.0,0.0,71.0,71.0,0,1.0,0,19.3878022,-99.1390873,03430,josefa ortiz de domínguez,3555169.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50072.80281690141,3.555169,0.05007280281690141
7164,2.0,2.0,0.0,75.0,75.0,9,1.0,9,19.383,-99.19834,01180,carola,3200000.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42666.666666666664,3.2,0.042666666666666665
27879,1.0,1.0,0.0,64.0,64.0,4,1.0,4,19.366061,-99.30038,05270,manzanastitla,2884500.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,45070.3125,2.8845,0.0450703125
